moviename,emotion,identity,label,isTarget,response_cross,RT_cross,cross_on,cross_off,cross_dur,response_video,RT_video,video_on,video_off,video_dur
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6s1.mov,s,6,sadness,0,,,265.116174221039,270.800909996033,5.6847357749939,,,263.179364204407,265.10114812851,1.92178392410278
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6n1.mov,n,6,neutral,1,",1!",0.562881946563721,272.815685033798,277.56542301178,4.74973797798157,,,270.864853143692,272.800754070282,1.93590092658997
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id1d1.mov,d,1,disgust,0,,,279.581947565079,286.485440969467,6.90349340438843,,,277.643495082855,279.567088127136,1.92359304428101
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6n2.mov,n,6,neutral,1,",1!",0.896476984024048,308.53014421463,314.01354598999,5.48340177536011,,,306.586004018784,308.515487194061,1.92948317527771
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id4h2.mov,h,4,happiness,0,,,316.029697179794,323.396273136139,7.3665759563446,,,314.089481115341,316.015002012253,1.92552089691162
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2d2.mov,d,2,disgust,0,,,325.395767688751,332.332975149155,6.93720746040344,,,323.454503059387,325.381046056747,1.92654299736023
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id1f2.mov,f,1,fear,0,,,334.328548431396,340.612928152084,6.28437972068787,,,332.385105133057,334.314575195312,1.92947006225586
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id5d2.mov,d,5,disgust,0,,,342.611369371414,347.319171190262,4.70780181884766,,,340.674561023712,342.596512079239,1.92195105552673
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id3n2.mov,n,3,neutral,1,",1!",0.735862970352173,349.327624082565,357.160676002502,7.83305191993713,,,347.379806995392,349.312927007675,1.93312001228333
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7h2.mov,h,7,happiness,0,,,359.177018642426,364.238665103912,5.06164646148682,,,357.23638010025,359.16252207756,1.92614197731018
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2n2.mov,n,2,neutral,1,",1!",0.571359157562256,366.243260860443,373.943124055862,7.69986319541931,,,364.29810500145,366.228546142578,1.93044114112854
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2h2.mov,h,2,happiness,0,,,375.959311246872,380.854751110077,4.89543986320496,,,374.019289970398,375.944703102112,1.92541313171387
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6f2.mov,f,6,fear,0,,,382.858900785446,388.353542089462,5.49464130401611,,,380.916320085526,382.844133138657,1.9278130531311
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id1s2.mov,s,1,sadness,0,,,390.3417532444,394.692057132721,4.35030388832092,,,388.403262138367,390.327579021454,1.92431688308716
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6h2.mov,h,6,happiness,0,,,396.69137597084,403.252232074738,6.56085610389709,,,394.753776073456,396.676681995392,1.92290592193604
